exp_label,turn_index,tenant_id,group_label,input_tokens,prefix_hit_tokens,computation_tokens,kv_history_tokens,resident_kv_mib,prefill_ms,baseline_prefill_ms,prefill_residual_ms,prefill_cost_per_token,batch_total_input_tokens,batch_total_computation_tokens,batch_total_resident_kv_mib,batch_group1_resident_kv_mib,batch_group2_resident_kv_mib,batch_estimated_prefill_rounds,peer_mean_resident_kv_mib,peer_mean_computation_tokens,batch_pressure_bin
exp1,8,5,Group1,15663.0,13504.0,2159.0,15560.0,486.25,41755.848383007105,359.8333333333333,41396.01504967377,19.340365161189027,325871.0,185231.0,10028.59375,7725.21875,2303.375,23,307.81754032258067,5905.548387096775,Extra
exp1,8,17,Group2,4610.0,48.0,4562.0,4530.0,141.5625,8826.863624999532,760.3333333333333,8066.530291666199,1.9348670813238782,325871.0,185231.0,10028.59375,7725.21875,2303.375,23,318.93649193548384,5828.032258064516,Extra
exp1,8,24,Group2,4609.0,48.0,4561.0,4529.0,141.53125,8826.863624999532,760.1666666666666,8066.6969583328655,1.9352913012496233,325871.0,185231.0,10028.59375,7725.21875,2303.375,23,318.9375,5828.064516129032,Extra
exp1,8,25,Group2,4609.0,48.0,4561.0,4529.0,141.53125,8826.863624999532,760.1666666666666,8066.6969583328655,1.9352913012496233,325871.0,185231.0,10028.59375,7725.21875,2303.375,23,318.9375,5828.064516129032,Extra
exp1,8,10,Group1,15601.0,48.0,15553.0,15359.0,479.96875,69489.39194899867,2592.1666666666665,66897.225282332,4.467909210377334,325871.0,185231.0,10028.59375,7725.21875,2303.375,23,308.02016129032256,5473.4838709677415,Extra
exp1,8,12,Group1,15601.0,2944.0,12657.0,15359.0,479.96875,202230.5557369982,2109.5,200121.0557369982,15.97776374630625,325871.0,185231.0,10028.59375,7725.21875,2303.375,23,308.02016129032256,5566.903225806452,Extra
exp1,8,11,Group1,15599.0,48.0,15551.0,15357.0,479.90625,24963.566641003126,2591.833333333333,22371.733307669794,1.6052708276640169,325871.0,185231.0,10028.59375,7725.21875,2303.375,23,308.0221774193548,5473.548387096775,Extra
exp1,9,11,Group1,17792.0,48.0,17744.0,17649.0,551.53125,55821.86855500913,2957.333333333333,52864.5352216758,3.145957425327386,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,352.054435483871,7865.419354838709,Extra
exp1,9,18,Group2,5430.0,48.0,5382.0,5122.0,160.0625,24152.778114003013,897.0,23255.778114003013,4.48769567335619,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,364.68245967741933,8264.193548387097,Extra
exp1,9,17,Group2,5431.0,4608.0,823.0,5123.0,160.09375,30199.96504401206,137.16666666666666,30062.798377345393,36.69497575214102,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,364.68145161290323,8411.258064516129,Extra
exp1,9,23,Group2,5432.0,48.0,5384.0,5124.0,160.125,24152.778114003013,897.3333333333333,23255.44478066968,4.486028624443353,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,364.6804435483871,8264.129032258064,Extra
exp1,9,29,Group2,5412.0,4784.0,628.0,5304.0,165.75,37973.0161849875,104.66666666666666,37868.349518320836,60.46658628182723,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,364.49899193548384,8417.548387096775,Extra
exp1,9,19,Group2,5429.0,48.0,5381.0,5121.0,160.03125,30199.96504401206,896.8333333333333,29303.13171067873,5.612333217619785,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,364.6834677419355,8264.225806451614,Extra
exp1,9,28,Group2,5456.0,0.0,5456.0,5368.0,167.75,37973.0161849875,909.3333333333333,37063.682851654165,6.95986367026897,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,364.4344758064516,8261.806451612903,Extra
exp1,9,31,Group2,5411.0,48.0,5363.0,5303.0,165.71875,46676.909000991145,893.8333333333333,45783.07566765781,8.703507179002637,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,364.5,8264.806451612903,Extra
exp1,9,24,Group2,5431.0,4608.0,823.0,5123.0,160.09375,44102.379023010144,137.16666666666666,43965.21235634348,53.587337816537236,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,364.68145161290323,8411.258064516129,Extra
exp1,9,26,Group2,5432.0,48.0,5384.0,5124.0,160.125,61160.41687699908,897.3333333333333,60263.08354366574,11.359661381314837,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,364.6804435483871,8264.129032258064,Extra
exp1,9,22,Group2,5432.0,48.0,5384.0,5124.0,160.125,37385.34413000161,897.3333333333333,36488.01079666828,6.943786056835367,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,364.6804435483871,8264.129032258064,Extra
exp1,9,25,Group2,5431.0,4608.0,823.0,5123.0,160.09375,37385.34413000161,137.16666666666666,37248.17746333495,45.425691530986164,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,364.68145161290323,8411.258064516129,Extra
exp1,9,30,Group2,5410.0,48.0,5362.0,5302.0,165.6875,44855.92105399701,893.6666666666666,43962.254387330344,8.36552052480362,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,364.50100806451616,8264.838709677419,Extra
exp1,9,12,Group1,17794.0,15600.0,2194.0,17651.0,551.59375,47258.242185998824,365.66666666666663,46892.57551933216,21.53976398632581,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,352.0524193548387,8367.032258064517,Extra
exp1,9,7,Group1,17795.0,12128.0,5667.0,17652.0,551.625,14912.44744200958,944.5,13967.94744200958,2.6314535807322357,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,352.05141129032256,8255.0,Extra
exp1,9,5,Group1,17956.0,15664.0,2292.0,17713.0,553.53125,30199.96504401206,382.0,29817.96504401206,13.17625001920247,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,351.9899193548387,8363.870967741936,Extra
exp1,9,13,Group1,17792.0,15600.0,2192.0,17649.0,551.53125,46676.909000991145,365.3333333333333,46311.57566765781,21.294210310671144,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,352.054435483871,8367.09677419355,Extra
exp1,9,6,Group1,17805.0,832.0,16973.0,17777.0,555.53125,67591.96888298902,2828.833333333333,64763.135549655686,3.9823230355852837,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,351.92540322580646,7890.290322580645,Extra
exp1,9,20,Group2,5432.0,48.0,5384.0,5124.0,160.125,41234.25439299899,897.3333333333333,40336.921059665656,7.6586653776001095,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,364.6804435483871,8264.129032258064,Extra
exp1,9,21,Group2,5432.0,48.0,5384.0,5124.0,160.125,69155.91457100527,897.3333333333333,68258.58123767194,12.844709244243179,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,364.6804435483871,8264.129032258064,Extra
exp1,9,9,Group1,17793.0,48.0,17745.0,17650.0,551.5625,65307.035938996705,2957.5,62349.535938996705,3.6803063363762583,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,352.0534274193548,7865.387096774193,Extra
exp1,9,8,Group1,17794.0,48.0,17746.0,17651.0,551.59375,79121.40545500733,2957.6666666666665,76163.73878834066,4.4585487126680565,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,352.0524193548387,7865.354838709677,Extra
exp1,9,3,Group1,18037.0,15968.0,2069.0,18029.0,563.40625,30199.96504401206,344.8333333333333,29855.13171067873,14.596406497830865,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,351.67137096774195,8371.064516129032,Extra
exp1,9,2,Group1,18008.0,15728.0,2280.0,17779.0,555.59375,41234.25439299899,380.0,40854.25439299899,18.085199295174995,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,351.9233870967742,8364.258064516129,Extra
exp1,9,14,Group1,17795.0,48.0,17747.0,17652.0,551.625,67004.86269600515,2957.833333333333,64047.02936267181,3.775559964839418,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,352.05141129032256,7865.322580645161,Extra
exp1,9,10,Group1,17794.0,48.0,17746.0,17651.0,551.59375,73817.83673500468,2957.6666666666665,70860.170068338,4.159688760002518,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,352.0524193548387,7865.354838709677,Extra
exp1,9,15,Group1,17792.0,48.0,17744.0,17649.0,551.53125,45068.35560100444,2957.333333333333,42111.022267671106,2.5399208521756336,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,352.054435483871,7865.419354838709,Extra
exp1,9,1,Group1,18032.0,0.0,18032.0,17947.0,560.84375,31642.61862100102,3005.333333333333,28637.285287667688,1.7548036058674035,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,351.7540322580645,7856.129032258064,Extra
exp1,9,16,Group1,17719.0,0.0,17719.0,17411.0,544.09375,54837.75876600703,2953.1666666666665,51884.59209934036,3.0948562992272155,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,352.2943548387097,7866.225806451613,Extra
exp1,9,4,Group1,18034.0,240.0,17794.0,18026.0,563.3125,29761.905417995877,2965.6666666666665,26796.23875132921,1.6725809496457162,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,351.6743951612903,7863.806451612903,Extra
exp1,9,27,Group2,5565.0,0.0,5565.0,5540.0,173.125,24152.778114003013,927.5,23225.278114003013,4.340121853369814,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,364.26108870967744,8258.290322580646,Extra
exp1,9,32,Group2,5410.0,48.0,5362.0,5302.0,165.6875,30199.96504401206,893.6666666666666,29306.298377345393,5.632220261844846,372708.0,261572.0,11465.21875,8860.5,2604.71875,32,364.50100806451616,8264.838709677419,Extra
exp1,10,14,Group1,19930.0,48.0,19882.0,19844.0,620.125,74348.81676800433,3313.6666666666665,71035.15010133765,3.7395039114779363,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,397.06149193548384,9927.483870967742,Extra
exp1,10,17,Group2,6103.0,48.0,6055.0,5945.0,185.78125,19536.63250300451,1009.1666666666666,18527.465836337844,3.2265289022303074,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,411.0725806451613,10373.516129032258,Extra
exp1,10,27,Group2,6097.0,0.0,6097.0,6079.0,189.96875,19507.089071004884,1016.1666666666666,18490.922404338216,3.199456957684908,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,410.9375,10372.161290322581,Extra
exp1,10,20,Group2,6104.0,48.0,6056.0,5946.0,185.8125,9494.930674001807,1009.3333333333333,8485.597340668473,1.5678551311099418,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,411.0715725806452,10373.483870967742,Extra
exp1,10,28,Group2,6071.0,0.0,6071.0,5969.0,186.53125,50398.746838996885,1011.8333333333333,49386.91350566355,8.301556059791944,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,411.0483870967742,10373.0,Extra
exp1,10,32,Group2,6063.0,48.0,6015.0,5924.0,185.125,73689.01206100418,1002.5,72686.51206100418,12.250874823109589,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,411.09375,10374.806451612903,Extra
exp1,10,23,Group2,6104.0,48.0,6056.0,5946.0,185.8125,3838.340166010312,1009.3333333333333,2829.006832676979,0.6338078213359167,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,411.0715725806452,10373.483870967742,Extra
exp1,10,19,Group2,6101.0,48.0,6053.0,5943.0,185.71875,83412.44356700918,1008.8333333333333,82403.61023367585,13.780347524700012,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,411.07459677419354,10373.58064516129,Extra
exp1,10,31,Group2,6064.0,48.0,6016.0,5925.0,185.15625,41094.000124008744,1002.6666666666666,40091.33345734208,6.830784595081241,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,411.09274193548384,10374.774193548386,Extra
exp1,10,13,Group1,19928.0,48.0,19880.0,19842.0,620.0625,92716.68594999937,3313.333333333333,89403.35261666604,4.663817200704194,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,397.06350806451616,9927.548387096775,Extra
exp1,10,22,Group2,6104.0,48.0,6056.0,5946.0,185.8125,26490.30821499764,1009.3333333333333,25480.974881664308,4.374225266677286,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,411.0715725806452,10373.483870967742,Extra
exp1,10,9,Group1,19929.0,17792.0,2137.0,19843.0,620.09375,61662.80830799951,356.16666666666663,61306.64164133285,28.85484712587717,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,397.0625,10499.90322580645,Extra
exp1,10,10,Group1,19930.0,17792.0,2138.0,19844.0,620.125,93034.0709459997,356.3333333333333,92677.73761266637,43.51453271562194,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,397.06149193548384,10499.870967741936,Extra
exp1,10,4,Group1,20095.0,18032.0,2063.0,20084.0,627.625,50398.746838996885,343.8333333333333,50054.91350566355,24.429833659232614,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,396.8195564516129,10502.290322580646,Extra
exp1,10,8,Group1,19930.0,10288.0,9642.0,19844.0,620.125,73689.01206100418,1607.0,72082.01206100418,7.642502806575832,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,397.06149193548384,10257.806451612903,Extra
exp1,10,11,Group1,19926.0,17792.0,2134.0,19840.0,620.0,26490.30821499764,355.66666666666663,26134.641548330972,12.41345277178896,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,397.0655241935484,10500.0,Extra
exp1,10,1,Group1,20159.0,6000.0,14159.0,20082.0,627.5625,83651.5729810053,2359.833333333333,81291.73964767197,5.908014194576262,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,396.8215725806452,10112.09677419355,Extra
exp1,10,7,Group1,19931.0,48.0,19883.0,19845.0,620.15625,69905.96986599849,3313.833333333333,66592.13653266516,3.515866311220565,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,397.06048387096774,9927.451612903225,Extra
exp1,10,25,Group2,6103.0,48.0,6055.0,5945.0,185.78125,59683.02597900038,1009.1666666666666,58673.85931233371,9.856816842114018,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,411.0725806451613,10373.516129032258,Extra
exp1,10,30,Group2,6063.0,0.0,6063.0,5924.0,185.125,40555.986791005125,1010.5,39545.486791005125,6.689095627742887,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,411.09375,10373.258064516129,Extra
exp1,10,6,Group1,19944.0,0.0,19944.0,19855.0,620.46875,61851.942740991944,3324.0,58527.942740991944,3.101280723074205,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,397.05040322580646,9925.483870967742,Extra
exp1,10,18,Group2,6102.0,48.0,6054.0,5944.0,185.75,47227.14120100136,1009.0,46218.14120100136,7.8009813678561875,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,411.07358870967744,10373.548387096775,Extra
exp1,10,24,Group2,6103.0,48.0,6055.0,5945.0,185.78125,69362.56503699406,1009.1666666666666,68353.39837032738,11.455419494136095,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,411.0725806451613,10373.516129032258,Extra
exp1,10,2,Group1,20118.0,832.0,19286.0,20058.0,626.8125,53241.529947001254,3214.333333333333,50027.19661366792,2.7606310249404364,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,396.84576612903226,9946.709677419354,Extra
exp1,10,5,Group1,20059.0,0.0,20059.0,20006.0,625.1875,72052.78192600235,3343.1666666666665,68709.61525933568,3.592042570716504,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,396.898185483871,9921.774193548386,Extra
exp1,10,3,Group1,20099.0,240.0,19859.0,20088.0,627.75,85999.82910799736,3309.833333333333,82689.99577466403,4.330521632911896,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,396.8155241935484,9928.225806451614,Extra
exp1,10,15,Group1,19928.0,48.0,19880.0,19842.0,620.0625,240628.76785300614,3313.333333333333,237315.4345196728,12.104062769265902,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,397.06350806451616,9927.548387096775,Extra
exp1,10,16,Group1,19927.0,0.0,19927.0,19769.0,617.78125,80453.72205000604,3321.1666666666665,77132.55538333936,4.037422695338287,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,397.13709677419354,9926.032258064517,Extra
exp1,10,12,Group1,19930.0,48.0,19882.0,19844.0,620.125,431683.81480699463,3313.6666666666665,428370.14814032795,21.712293270646548,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,397.06149193548384,9927.483870967742,Extra
exp1,10,26,Group2,6104.0,48.0,6056.0,5946.0,185.8125,9494.930674001807,1009.3333333333333,8485.597340668473,1.5678551311099418,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,411.0715725806452,10373.483870967742,Extra
exp1,10,29,Group2,6065.0,0.0,6065.0,5926.0,185.1875,19507.089071004884,1010.8333333333333,18496.255737671552,3.2163378517732704,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,411.09173387096774,10373.193548387097,Extra
exp1,10,21,Group2,6104.0,48.0,6056.0,5946.0,185.8125,57861.12198600313,1009.3333333333333,56851.78865266979,9.55434643097806,417218.0,327634.0,12929.03125,9954.0625,2974.96875,40,411.0715725806452,10373.483870967742,Extra
exp2,1,11,Group1,50.0,48.0,2.0,0.0,0.0,361.8876120017376,0.3333333333333333,361.55427866840427,180.9438060008688,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.70967741935483,Low
exp2,1,26,Group2,47.0,32.0,15.0,0.0,0.0,361.8876120017376,2.5,359.3876120017376,24.12584080011584,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.29032258064517,Low
exp2,1,25,Group2,47.0,0.0,47.0,0.0,0.0,361.8876120017376,7.833333333333333,354.05427866840427,7.699736425568885,5540.0,3620.0,0.0,0.0,0.0,1,0.0,115.25806451612904,Low
exp2,1,30,Group2,53.0,0.0,53.0,0.0,0.0,361.8876120017376,8.833333333333332,353.05427866840427,6.828068150976181,5540.0,3620.0,0.0,0.0,0.0,1,0.0,115.06451612903226,Low
exp2,1,17,Group2,47.0,32.0,15.0,0.0,0.0,361.8876120017376,2.5,359.3876120017376,24.12584080011584,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.29032258064517,Low
exp2,1,29,Group2,53.0,48.0,5.0,0.0,0.0,361.8876120017376,0.8333333333333333,361.05427866840427,72.37752240034752,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.61290322580645,Low
exp2,1,32,Group2,53.0,48.0,5.0,0.0,0.0,361.8876120017376,0.8333333333333333,361.05427866840427,72.37752240034752,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.61290322580645,Low
exp2,1,24,Group2,47.0,32.0,15.0,0.0,0.0,361.8876120017376,2.5,359.3876120017376,24.12584080011584,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.29032258064517,Low
exp2,1,31,Group2,53.0,48.0,5.0,0.0,0.0,361.8876120017376,0.8333333333333333,361.05427866840427,72.37752240034752,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.61290322580645,Low
exp2,1,18,Group2,47.0,32.0,15.0,0.0,0.0,361.8876120017376,2.5,359.3876120017376,24.12584080011584,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.29032258064517,Low
exp2,1,23,Group2,47.0,32.0,15.0,0.0,0.0,361.8876120017376,2.5,359.3876120017376,24.12584080011584,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.29032258064517,Low
exp2,1,14,Group1,50.0,48.0,2.0,0.0,0.0,361.8876120017376,0.3333333333333333,361.55427866840427,180.9438060008688,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.70967741935483,Low
exp2,1,22,Group2,47.0,32.0,15.0,0.0,0.0,361.8876120017376,2.5,359.3876120017376,24.12584080011584,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.29032258064517,Low
exp2,1,10,Group1,50.0,48.0,2.0,0.0,0.0,361.8876120017376,0.3333333333333333,361.55427866840427,180.9438060008688,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.70967741935483,Low
exp2,1,20,Group2,47.0,32.0,15.0,0.0,0.0,361.8876120017376,2.5,359.3876120017376,24.12584080011584,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.29032258064517,Low
exp2,1,28,Group2,586.0,0.0,586.0,0.0,0.0,361.8876120017376,97.66666666666666,264.22094533507095,0.6175556518800983,5540.0,3620.0,0.0,0.0,0.0,1,0.0,97.87096774193549,Low
exp2,1,7,Group1,50.0,0.0,50.0,0.0,0.0,361.8876120017376,8.333333333333332,353.55427866840427,7.237752240034752,5540.0,3620.0,0.0,0.0,0.0,1,0.0,115.16129032258064,Low
exp2,1,5,Group1,69.0,0.0,69.0,0.0,0.0,361.8876120017376,11.5,350.3876120017376,5.244748000025182,5540.0,3620.0,0.0,0.0,0.0,1,0.0,114.54838709677419,Low
exp2,1,6,Group1,840.0,0.0,840.0,0.0,0.0,231.47081800561864,140.0,91.47081800561864,0.2755604976257365,5540.0,3620.0,0.0,0.0,0.0,1,0.0,89.6774193548387,Low
exp2,1,1,Group1,636.0,0.0,636.0,0.0,0.0,361.8876120017376,106.0,255.88761200173758,0.569005679248015,5540.0,3620.0,0.0,0.0,0.0,1,0.0,96.25806451612904,Low
exp2,1,9,Group1,50.0,48.0,2.0,0.0,0.0,361.8876120017376,0.3333333333333333,361.55427866840427,180.9438060008688,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.70967741935483,Low
exp2,1,2,Group1,840.0,832.0,8.0,0.0,0.0,361.8876120017376,1.3333333333333333,360.55427866840427,45.2359515002172,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.51612903225806,Low
exp2,1,4,Group1,243.0,0.0,243.0,0.0,0.0,361.8876120017376,40.5,321.3876120017376,1.489249432105916,5540.0,3620.0,0.0,0.0,0.0,1,0.0,108.93548387096774,Low
exp2,1,16,Group1,47.0,32.0,15.0,0.0,0.0,361.8876120017376,2.5,359.3876120017376,24.12584080011584,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.29032258064517,Low
exp2,1,12,Group1,50.0,48.0,2.0,0.0,0.0,361.8876120017376,0.3333333333333333,361.55427866840427,180.9438060008688,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.70967741935483,Low
exp2,1,13,Group1,50.0,48.0,2.0,0.0,0.0,361.8876120017376,0.3333333333333333,361.55427866840427,180.9438060008688,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.70967741935483,Low
exp2,1,8,Group1,50.0,48.0,2.0,0.0,0.0,361.8876120017376,0.3333333333333333,361.55427866840427,180.9438060008688,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.70967741935483,Low
exp2,1,3,Group1,243.0,240.0,3.0,0.0,0.0,361.8876120017376,0.5,361.3876120017376,120.6292040005792,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.6774193548387,Low
exp2,1,15,Group1,49.0,48.0,1.0,0.0,0.0,361.8876120017376,0.16666666666666666,361.7209453350709,361.8876120017376,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.74193548387096,Low
exp2,1,27,Group2,905.0,0.0,905.0,0.0,0.0,361.8876120017376,150.83333333333331,211.05427866840427,0.3998758143665609,5540.0,3620.0,0.0,0.0,0.0,1,0.0,87.58064516129032,Low
exp2,1,21,Group2,47.0,32.0,15.0,0.0,0.0,361.8876120017376,2.5,359.3876120017376,24.12584080011584,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.29032258064517,Low
exp2,1,19,Group2,47.0,32.0,15.0,0.0,0.0,361.8876120017376,2.5,359.3876120017376,24.12584080011584,5540.0,3620.0,0.0,0.0,0.0,1,0.0,116.29032258064517,Low
exp2,2,14,Group1,2240.0,48.0,2192.0,2100.0,65.625,7102.8744600043865,365.3333333333333,6737.5411266710535,3.240362436133388,51168.0,45728.0,1455.0625,1130.15625,324.90625,6,44.82056451612903,1404.3870967741937,Extra
exp2,2,28,Group2,1685.0,576.0,1109.0,1100.0,34.375,5311.355782003375,184.83333333333331,5126.522448670042,4.789319911635144,51168.0,45728.0,1455.0625,1130.15625,324.90625,6,45.828629032258064,1439.3225806451612,Extra
exp2,2,22,Group2,613.0,48.0,565.0,561.0,17.53125,9413.168665996636,94.16666666666666,9319.00199932997,16.660475515038293,51168.0,45728.0,1455.0625,1130.15625,324.90625,6,46.371975806451616,1456.8709677419354,Extra
exp2,2,26,Group2,613.0,48.0,565.0,561.0,17.53125,5311.355782003375,94.16666666666666,5217.189115336708,9.40062970266084,51168.0,45728.0,1455.0625,1130.15625,324.90625,6,46.371975806451616,1456.8709677419354,Extra
exp2,2,27,Group2,1736.0,896.0,840.0,1418.0,44.3125,3238.3888869953807,140.0,3098.3888869953807,3.8552248654706913,51168.0,45728.0,1455.0625,1130.15625,324.90625,6,45.50806451612903,1448.0,Extra
exp2,2,25,Group2,613.0,48.0,565.0,561.0,17.53125,3238.3888869953807,94.16666666666666,3144.2222203287142,5.7316617468944795,51168.0,45728.0,1455.0625,1130.15625,324.90625,6,46.371975806451616,1456.8709677419354,Extra
exp2,2,30,Group2,811.0,48.0,763.0,567.0,17.71875,7102.8744600043865,127.16666666666666,6975.7077933377195,9.309140838799982,51168.0,45728.0,1455.0625,1130.15625,324.90625,6,46.36592741935484,1450.483870967742,Extra
exp2,2,21,Group2,613.0,48.0,565.0,561.0,17.53125,9413.168665996636,94.16666666666666,9319.00199932997,16.660475515038293,51168.0,45728.0,1455.0625,1130.15625,324.90625,6,46.371975806451616,1456.8709677419354,Extra
exp2,2,17,Group2,613.0,48.0,565.0,561.0,17.53125,5311.355782003375,94.16666666666666,5217.189115336708,9.40062970266084,51168.0,45728.0,1455.0625,1130.15625,324.90625,6,46.371975806451616,1456.8709677419354,Extra
exp2,2,32,Group2,811.0,48.0,763.0,567.0,17.71875,9413.168665996636,127.16666666666666,9286.00199932997,12.337049365657453,51168.0,45728.0,1455.0625,1130.15625,324.90625,6,46.36592741935484,1450.483870967742,Extra
exp2,2,19,Group2,613.0,48.0,565.0,561.0,17.53125,9930.177299000206,94.16666666666666,9836.01063233354,17.57553504247824,51168.0,45728.0,1455.0625,1130.15625,324.90625,6,46.371975806451616,1456.8709677419354,Extra
exp2,2,23,Group2,613.0,48.0,565.0,561.0,17.53125,7102.8744600043865,94.16666666666666,7008.7077933377195,12.571459221246702,51168.0,45728.0,1455.0625,1130.15625,324.90625,6,46.371975806451616,1456.8709677419354,Extra
exp2,2,5,Group1,2367.0,64.0,2303.0,2119.0,66.21875,787.5461780058686,383.8333333333333,403.71284467253525,0.3419653399938639,51168.0,45728.0,1455.0625,1130.15625,324.90625,6,44.801411290322584,1400.8064516129032,Extra
exp2,2,13,Group1,2240.0,48.0,2192.0,2100.0,65.625,3238.3888869953807,365.3333333333333,2873.0555536620473,1.4773671929723453,51168.0,45728.0,1455.0625,1130.15625,324.90625,6,44.82056451612903,1404.3870967741937,Extra
exp2,2,4,Group1,2549.0,240.0,2309.0,2293.0,71.65625,7102.8744600043865,384.8333333333333,6718.0411266710535,3.076169103509912,51168.0,45728.0,1455.0625,1130.15625,324.90625,6,44.62600806451613,1400.6129032258063,Extra
exp2,2,12,Group1,2239.0,48.0,2191.0,2099.0,65.59375,9413.168665996636,365.16666666666663,9048.00199932997,4.296288756730551,51168.0,45728.0,1455.0625,1130.15625,324.90625,6,44.82157258064516,1404.4193548387098,Extra
exp2,2,6,Group1,2922.0,832.0,2090.0,2890.0,90.3125,3238.3888869953807,348.3333333333333,2890.0555536620473,1.5494683669834357,51168.0,45728.0,1455.0625,1130.15625,324.90625,6,44.024193548387096,1407.6774193548388,Extra
exp2,2,7,Group1,2240.0,48.0,2192.0,2100.0,65.625,9413.168665996636,365.3333333333333,9047.835332663302,4.294328770983867,51168.0,45728.0,1455.0625,1130.15625,324.90625,6,44.82056451612903,1404.3870967741937,Extra
exp2,2,15,Group1,2239.0,48.0,2191.0,2099.0,65.59375,7102.8744600043865,365.16666666666663,6737.7077933377195,3.241841378368045,51168.0,45728.0,1455.0625,1130.15625,324.90625,6,44.82157258064516,1404.4193548387098,Extra
